State,Year,Quarter,Population,Unemployment_Rate,Civilian noninstitutional population,Total Civilian Labor Force,Total Employed Civilian Labor Force,Total Unemployed Civilian Labor Force,% Civilian Labor Force Unemployed,Personal_Income,Applications,Formations,Births,GDP_Total,GDP_Accom_Food,GDP_Admin_Waste,GDP_Ag_Fish_Hunt,GDP_Arts_Recreation,GDP_Construction,GDP_Durable_Goods,GDP_Education,GDP_Finance_Insurance,GDP_Gov_Federal,GDP_Gov_Military,GDP_Gov_State_Local,GDP_Gov_Total,GDP_Healthcare_Social,GDP_Information,GDP_Management,GDP_Manufacturing,GDP_Mining_Oil_Gas,GDP_Nondurable_Goods,GDP_Other_Services,GDP_Private_Total,GDP_Prof_Tech_Services,GDP_Real_Estate,GDP_Retail,GDP_Transport_Warehousing,GDP_Utilities,GDP_Wholesale,Housing_Price_Index
District of Columbia,2020,2,680186,9.57,564855.0,391628.0,347542.0,44086.0,11.3,61988.2,3282,100,2188,141204.7,1723.1,3410.0,3.7,616.1,1801.4,137.4,4598.3,6887.8,40448.1,4081.9,4302.7,48832.6,6295.0,9163.1,895.0,256.0,0.0,103.8,10658.5,92372.1,29161.7,11797.8,1636.2,466.0,1523.5,1484.8,539.09
District of Columbia,2020,3,670787,8.6,546379.0,379497.0,346376.0,33121.0,8.7,62125.1,4893,154,2267,147276.4,2378.7,3600.7,3.5,789.1,1930.0,140.3,4761.8,6934.1,40034.4,4079.3,4588.3,48702.0,7018.6,9761.7,952.6,256.0,0.0,115.1,11452.4,98574.4,30540.8,12717.4,1767.1,481.1,1557.4,1638.2,568.59
District of Columbia,2020,4,670437,8.03,546348.0,379889.0,348492.0,31397.0,8.3,61269.9,3650,128,2137,150737.0,2211.9,3565.0,2.9,946.4,1848.7,143.1,4533.3,7041.5,41476.4,4168.7,4517.1,50162.2,7195.3,10861.4,981.5,256.0,0.0,125.0,11389.0,100574.8,31675.4,12673.1,1690.6,472.9,1591.2,1569.5,575.92
District of Columbia,2021,1,669715,7.1,546037.0,374624.0,347262.0,27362.0,7.3,66603.5,4528,152,2041,151285.5,2988.5,3652.2,2.9,960.9,1802.1,146.0,4450.3,7059.9,41828.0,4236.7,4493.7,50558.4,6975.7,10363.1,1051.8,256.0,0.0,151.2,10964.2,100727.1,31428.6,13287.0,1704.2,481.9,1625.1,1618.2,598.49
District of Columbia,2021,2,669348,7.07,545648.0,375023.0,348725.0,26298.0,7.0,65413.9,4486,124,2063,155463.6,3784.5,3688.0,2.9,1054.0,1860.7,148.9,4556.0,6929.3,42473.3,4092.0,4370.6,50935.9,7138.0,11456.2,945.8,256.0,0.0,158.4,11236.2,104527.7,32725.2,13239.7,1778.0,484.6,1626.8,1700.2,618.47
District of Columbia,2021,3,670258,6.87,545620.0,381595.0,354634.0,26961.0,7.1,65483.9,3952,137,2290,158752.5,4925.9,3925.7,2.9,1100.1,1822.5,151.7,4749.7,7134.4,43109.8,4198.3,4406.9,51715.0,7206.0,10846.3,1010.8,256.0,0.0,202.5,11437.0,107037.6,33374.6,13603.0,1763.8,507.7,1620.8,1646.2,612.84
District of Columbia,2021,4,672105,6.3,547325.0,383878.0,359116.0,24762.0,6.5,65230.3,3926,131,2266,160823.6,5224.8,4084.2,2.9,1184.4,1855.3,154.6,4798.7,7313.8,43426.0,4129.8,4502.9,52058.7,7408.1,10379.8,979.8,256.0,0.0,202.6,11257.4,108764.9,33569.4,14385.1,1845.3,579.7,1844.9,1687.8,612.85
District of Columbia,2022,1,673781,5.53,548946.0,386659.0,363754.0,22905.0,5.9,66687.8,3708,136,1988,163417.2,4904.3,4248.5,2.9,1103.9,1854.7,157.5,4823.8,7681.7,43658.9,4178.3,4548.5,52385.7,7294.2,11052.9,1217.4,256.0,0.0,202.6,11550.3,111031.6,34534.8,14581.1,1854.7,599.3,1474.0,1882.6,631.88
District of Columbia,2022,2,675696,4.67,550488.0,392336.0,373148.0,19188.0,4.9,67458.2,3696,126,1949,163847.4,5580.1,4361.8,2.9,1293.3,1872.0,160.3,4883.3,7624.4,43580.6,4287.6,4513.7,52381.9,7515.8,10814.0,1136.1,256.0,0.0,202.6,11374.8,111465.5,34029.8,14435.0,1902.9,643.6,1726.7,1887.9,639.44
District of Columbia,2022,3,678095,4.1,552395.0,396057.0,379421.0,16636.0,4.2,68947.5,3472,133,2112,165865.6,5832.8,4416.9,2.9,1433.4,1910.8,163.2,4957.5,7330.3,43823.3,4392.6,4849.0,53064.9,7695.7,10536.1,1111.3,256.0,0.0,202.6,11658.5,112800.7,34342.1,14881.4,1985.0,666.6,1782.0,1906.7,620.24
District of Columbia,2022,4,680785,4.5,555001.0,394528.0,377491.0,17037.0,4.3,69894.7,3530,128,2026,167294.8,6064.1,4626.0,2.9,1348.5,1946.0,166.0,5111.5,6865.5,43878.9,4396.1,4808.0,53083.0,7607.5,10538.4,1149.8,256.0,0.0,202.6,12102.0,114211.8,35291.3,14727.3,2035.3,672.9,1873.2,1900.0,598.06
District of Columbia,2023,1,683356,4.87,557463.0,396780.0,377779.0,19001.0,4.8,71846.8,3682,141,1972,169971.3,6217.7,4771.7,2.9,1677.5,2018.9,168.9,5195.4,7420.6,44617.6,4268.7,4697.0,53583.3,8045.7,10446.0,1105.5,256.0,0.0,202.6,12000.4,116388.0,35950.4,14948.7,2046.1,761.6,1451.8,1972.9,613.39
District of Columbia,2023,2,685960,4.77,559956.0,401832.0,382442.0,19390.0,4.8,73140.8,3734,140,1935,173443.9,6494.8,4886.9,2.9,1599.8,1973.9,173.5,5343.2,7641.0,45308.7,4268.1,5023.5,54600.3,8023.0,11028.8,1088.8,256.0,0.0,202.6,12257.2,118843.6,36508.6,15390.5,2117.9,763.8,1465.7,1926.4,599.54
District of Columbia,2023,3,689222,4.77,562525.0,406067.0,386898.0,19169.0,4.7,73706.1,3811,147,2021,175625.4,6542.5,4935.5,2.9,1618.1,1952.2,177.2,5375.1,7851.6,46097.3,4378.1,4536.4,55011.9,8293.7,11450.8,1063.1,256.0,0.0,202.6,12282.9,120613.5,37119.3,15005.3,2204.6,781.3,1693.5,2111.4,610.27
District of Columbia,2023,4,692972,5.0,566028.0,410910.0,390768.0,20142.0,4.9,74491.3,3625,147,1968,177962.1,6661.6,4956.8,2.9,1623.1,1994.8,181.4,5511.6,8206.0,46506.8,4507.2,4717.6,55731.5,8335.5,11572.9,1134.0,256.0,0.0,202.6,12447.5,122230.6,37367.7,15330.9,2255.4,783.9,1548.7,2162.8,598.56
District of Columbia,2024,1,696589,5.13,569347.0,414907.0,393751.0,21156.0,5.1,76777.4,3569,143,1867,180231.1,6733.4,4960.2,2.9,1645.1,1962.4,178.6,5516.7,8488.2,47454.3,4582.8,4618.3,56655.5,8564.2,11684.8,1111.5,256.0,0.0,202.6,12562.8,123575.6,37267.1,15865.5,2284.6,818.4,1557.2,2225.0,595.22
District of Columbia,2024,2,700335,5.23,572681.0,416182.0,394533.0,21649.0,5.2,77766.2,3535,141,1894,182930.9,6886.1,4976.3,2.9,1704.9,1982.7,181.6,5695.8,8621.4,47873.1,4734.3,4787.4,57394.8,8647.4,11623.9,1185.9,256.0,0.0,202.6,12732.3,125536.1,38225.0,16002.9,2299.5,801.3,1536.2,2273.6,628.0
District of Columbia,2024,3,703316,5.3,576143.0,415417.0,393379.0,22038.0,5.3,78256.9,3590,139,1970,184790.9,6778.0,5036.1,2.9,1761.6,2019.2,185.1,5787.8,9011.6,48401.1,4374.4,4603.9,57379.4,8912.7,12094.8,1243.6,256.0,0.0,202.6,12957.0,127411.5,38379.1,16313.5,2302.8,834.4,1435.9,2197.8,602.81
District of Columbia,2024,4,705475,5.3,578279.0,416626.0,394599.0,22027.0,5.3,79517.5,3493,155,1885,189237.7,7234.7,5204.7,2.9,1883.0,2060.8,184.4,5918.9,9417.9,48868.8,4454.3,4796.5,58119.6,8967.9,13017.3,1237.1,256.0,0.0,202.6,13121.5,131118.2,39472.3,16274.5,2355.4,812.2,1479.9,2312.8,618.07
District of Columbia,2025,1,708220,5.43,580275.0,418255.0,395955.0,22300.0,5.3,80056.0,3497,151,1867,189876.7,6936.4,5242.4,2.9,1850.9,1964.0,178.3,5897.8,9353.0,49056.9,4439.2,4823.2,58319.3,9110.3,14026.7,1250.0,256.0,0.0,202.6,12935.1,131557.4,39335.4,16295.4,2412.9,840.3,1495.1,2285.6,612.25
District of Columbia,2025,2,711262,5.87,582195.0,421500.0,397093.0,24407.0,5.8,81027.5,3685,166,1894,191775.7,7028.6,5266.9,2.9,1924.1,1975.4,178.4,5814.8,9716.9,48931.6,4576.1,4870.3,58378.0,9302.2,14220.2,1255.2,256.0,0.0,202.6,13112.5,133397.7,39753.0,16479.3,2445.3,797.9,1490.6,2484.6,591.39
Florida,2005,1,17842038,4.2,13857314.0,8643255.0,8275891.0,367364.0,4.3,617325.8,69094,9478,53984,688979.5,27770.2,31380.5,6503.7,9340.2,52780.8,24144.4,5444.3,37695.7,12417.9,8548.3,56827.5,77793.7,47318.7,32905.7,9312.7,35579.3,922.7,11434.9,18994.2,611185.8,46745.6,121063.5,53854.3,18392.7,10207.6,44973.2,252.63
Florida,2005,2,17923276,3.83,13944375.0,8730849.0,8385877.0,344972.0,4.0,631071.3,70063,9394,53615,698206.7,27545.3,32253.8,6255.0,9514.5,54276.8,24956.3,5569.1,39220.4,12380.4,8604.9,57832.0,78817.3,47543.5,33435.2,7890.7,36064.0,1035.8,11107.7,19246.7,619389.3,47568.3,122093.4,54823.4,19089.6,10419.4,45544.5,269.3
Florida,2005,3,18004514,3.57,14038774.0,8827486.0,8507167.0,320319.0,3.6,644804.6,68622,9363,59992,714790.3,28416.3,32982.8,6081.3,9763.9,57052.7,25673.8,5738.6,40410.7,12401.3,8705.9,58139.7,79246.9,48590.0,33565.9,8100.4,37383.9,1064.9,11710.1,19647.9,635543.4,48326.5,124627.0,56041.7,19947.3,11226.6,46574.9,286.65
Florida,2005,4,18085752,3.37,14131123.0,8891451.0,8585546.0,305905.0,3.4,657209.3,76197,9424,58649,717584.9,28629.8,32666.4,5591.7,9544.8,57256.0,25651.0,5701.9,40952.6,12518.6,8840.0,57166.6,78525.3,48388.2,33260.4,8405.6,37471.5,1251.5,11820.5,19713.8,639059.6,49290.6,123193.7,56627.1,20568.3,13142.9,47403.1,298.52
Florida,2006,1,18166990,3.23,14205966.0,8944238.0,8652108.0,292130.0,3.3,677753.4,73504,8445,56669,735292.3,28883.8,32353.8,6057.0,11064.2,60239.9,26900.4,6033.6,41941.4,12682.6,8987.8,57857.0,79527.4,50598.4,31872.2,8894.1,39170.6,1142.8,12270.2,20520.7,655765.0,51255.1,123904.3,57789.8,22263.0,12863.0,48917.1,306.24
Florida,2006,2,18217203,3.23,14267186.0,9019886.0,8728379.0,291507.0,3.2,688997.0,72854,8323,55386,744023.4,28946.0,31710.4,5931.0,10773.5,61177.8,26597.3,6085.4,42901.5,12828.1,9054.9,57445.1,79328.2,51232.1,33252.3,9111.1,39423.1,1251.3,12825.8,20764.1,664695.3,51068.2,126424.7,58047.9,22746.8,13975.2,49872.8,308.83
Florida,2006,3,18267416,3.3,14330277.0,9097759.0,8798923.0,298836.0,3.3,693665.3,71428,7873,62700,751954.4,29195.2,31804.9,6201.1,10556.8,60250.3,26669.7,6202.0,43590.2,12957.6,9211.1,61853.6,84022.2,51571.9,33454.3,8405.6,39518.6,1364.3,12848.9,20906.8,667932.2,51116.0,128551.3,58064.7,22735.3,13858.7,50584.3,308.35
Florida,2006,4,18317629,3.37,14385756.0,9173597.0,8866856.0,306741.0,3.3,701608.9,72547,7785,62047,768430.0,29591.0,32463.5,6985.8,10554.6,60527.8,28170.0,6290.6,44724.0,13044.1,9302.8,64578.8,86925.6,52539.5,32845.6,9192.5,40907.4,1227.5,12737.4,21162.2,681504.4,51906.9,134240.9,58656.2,23006.6,13940.9,50741.0,307.54
Florida,2007,1,18367842,3.53,14435029.0,9232306.0,8911580.0,320726.0,3.5,709292.6,68732,7007,58725,770799.9,29084.2,33094.2,5796.8,11388.7,59940.2,28518.2,6416.6,43453.9,13142.6,9379.0,68499.2,91020.7,52978.3,32019.9,9939.5,40710.1,1431.9,12191.9,21083.2,679779.2,50350.9,137653.0,57201.5,22200.8,13756.1,51279.4,305.47
Florida,2007,2,18407708,3.8,14478915.0,9256154.0,8915921.0,340233.0,3.7,720357.3,69010,7096,57288,779375.6,29519.0,33077.2,6118.3,11686.5,58620.6,30346.3,6606.5,44140.0,13370.8,9366.3,68561.3,91298.3,53911.2,32931.4,10203.2,43315.9,1368.5,12969.6,21047.0,688077.3,51158.4,139238.9,57293.9,22270.7,13972.5,51597.6,300.56
Florida,2007,3,18447574,4.13,14526867.0,9268745.0,8898280.0,370465.0,4.0,723604.2,70229,7073,62201,789646.1,30240.8,33661.6,6391.6,11593.9,57131.3,30450.8,6835.9,43416.9,13617.5,9454.7,71804.5,94876.7,55095.7,33972.6,10203.6,43313.9,1421.6,12863.1,21300.8,694769.5,51627.8,142331.9,57486.1,22305.1,14485.7,51952.5,286.21
Florida,2007,4,18487439,4.57,14574373.0,9296363.0,8886476.0,409887.0,4.4,725682.4,73113,6780,60951,787967.6,30293.1,33259.3,7142.5,11687.9,52975.5,29407.5,7056.7,41204.2,13797.7,9456.3,72982.9,96236.9,56193.2,33713.8,9895.9,42408.9,1751.2,13001.3,21207.9,691730.7,52090.0,144957.9,56907.2,23063.4,14017.4,51904.9,274.77
Florida,2008,1,18527305,5.0,14615443.0,9318235.0,8866508.0,451727.0,4.8,722493.4,64378,5824,58261,776380.4,30404.4,31404.9,6012.7,11952.5,48432.6,27697.6,7222.6,40225.2,14017.6,9539.3,72706.3,96263.2,57559.9,34627.3,9638.6,40462.1,1927.3,12764.5,20685.8,680117.2,52331.2,145219.5,54973.0,22176.3,13356.7,51504.6,255.4
Florida,2008,2,18558640,5.8,14650916.0,9318886.0,8807851.0,511035.0,5.5,743083.7,65033,5823,55277,773693.0,30479.8,30614.3,5965.7,12168.0,45271.2,26947.6,7403.8,38710.4,14146.9,9642.3,72365.5,96154.7,58595.7,35086.9,9971.7,39855.3,2124.7,12907.8,20674.7,677538.2,52051.5,145026.0,55243.9,22427.7,14430.1,51436.6,234.24
Florida,2008,3,18589974,6.7,14691304.0,9328803.0,8730454.0,598349.0,6.4,726229.2,64147,5526,60373,767098.6,30501.3,30115.9,5468.7,12311.7,42352.7,26833.8,7712.0,35243.8,14317.2,9712.2,72213.5,96242.9,59364.3,34429.5,10049.2,40162.6,2116.3,13328.8,20694.0,670855.7,52507.8,142657.5,55332.2,22866.8,14826.1,52143.4,216.41
Florida,2008,4,18621309,7.7,14730022.0,9306579.0,8624190.0,682389.0,7.3,712173.8,60392,5279,57534,752259.1,30484.1,29513.1,5164.9,13009.8,41195.0,25967.1,7888.7,29415.8,14403.7,9839.4,71295.0,95538.1,60369.9,32556.8,9965.3,38705.6,1526.2,12738.5,20835.5,656721.0,51731.9,141404.5,53604.6,23659.1,14908.4,50781.8,202.36
Florida,2009,1,18652644,8.9,14761148.0,9245041.0,8458211.0,786830.0,8.5,688709.2,61368,5337,54434,744310.0,29639.0,29001.4,5661.6,11731.1,36217.3,25225.9,8192.0,35765.8,14509.9,9737.0,73172.8,97419.6,60789.0,34410.3,9263.6,37554.9,1327.4,12328.9,19873.7,646890.4,49545.5,140576.7,52411.3,21256.8,16470.1,47203.0,192.29
Florida,2009,2,18685005,10.0,14787713.0,9192453.0,8315238.0,877215.0,9.5,687078.6,61053,5384,53435,736250.8,29603.6,28257.7,5504.2,12224.3,33838.1,24551.0,8220.5,37235.6,14745.1,9765.0,73604.6,98114.7,61419.5,33645.9,9661.7,37467.6,1228.7,12916.6,20123.9,638136.1,47966.5,136767.8,51521.9,21458.2,15837.7,46152.6,187.81
Florida,2009,3,18717366,10.77,14818544.0,9207052.0,8229273.0,977779.0,10.6,680194.8,62331,5750,57727,733693.6,29414.0,27853.9,5299.3,11995.9,32957.2,24085.2,8323.5,37828.7,14720.3,9852.1,73676.9,98249.3,61704.6,33972.8,9985.2,37659.0,1131.4,13573.8,19778.6,635444.3,47465.7,135544.9,51266.3,21194.5,15545.6,46523.1,184.73
Florida,2009,4,18749726,11.2,14873263.0,9172680.0,8156231.0,1016449.0,11.1,687948.9,61609,5563,55798,743035.1,29508.1,28188.3,5523.8,12059.4,32667.5,23683.8,8490.6,37493.9,14843.3,9833.3,75785.6,100462.2,62488.3,34554.7,9797.8,37950.0,1133.2,14266.2,19875.7,642572.9,47711.3,134095.3,53484.9,21823.3,16994.8,48732.0,183.96
Florida,2010,1,18782087,11.4,14919167.0,9195367.0,8146086.0,1049281.0,11.4,711849.4,62337,5557,52205,740748.8,31357.2,29202.4,5929.7,12026.7,31950.5,23009.7,8663.7,38340.7,15139.5,10090.9,72975.7,98206.1,62519.4,33074.4,10119.0,36829.3,1138.0,13819.6,19680.3,642542.7,48602.0,133797.9,52767.0,21867.2,16139.1,48538.2,182.37
Florida,2010,2,18823201,11.23,14959822.0,9227291.0,8182304.0,1044987.0,11.3,726970.7,62569,5716,50849,750742.4,31934.1,29019.0,5987.2,12650.9,33918.9,22510.4,8784.1,37108.9,16022.7,10198.7,75114.7,101336.0,63241.6,33142.1,10188.9,36146.2,1162.9,13635.8,19897.2,649406.3,49424.3,133807.6,54249.5,22450.3,16751.8,49540.9,179.05
Florida,2010,3,18870540,11.2,15000206.0,9246728.0,8214388.0,1032340.0,11.2,736954.5,64102,5594,55030,758223.0,32046.3,29060.7,6230.1,13068.1,34630.7,22693.9,8927.1,36742.4,15569.6,10104.4,76383.6,102057.5,64303.7,35389.0,10055.8,36485.5,1239.7,13791.6,20122.6,656165.5,50636.7,132993.5,54657.7,22878.2,16678.7,50019.1,174.84
Florida,2010,4,18923379,11.17,15055712.0,9273168.0,8235507.0,1037661.0,11.2,746986.0,65934,5600,56506,762279.5,32487.4,29172.1,6762.0,13080.0,34672.0,22333.7,9141.2,37873.1,15404.0,9962.3,75332.9,100699.2,64746.1,34309.5,10611.3,36579.8,1375.7,14246.1,20207.7,661580.3,51482.1,133783.1,55293.1,23340.5,15771.1,50892.2,171.77
Florida,2011,1,18968450,10.77,15103447.0,9289827.0,8273372.0,1016455.0,10.9,758764.6,69212,5756,51229,752832.1,32977.8,28656.5,5884.8,13258.2,33830.2,21024.8,9270.9,37095.4,15448.7,10055.8,72830.1,98334.6,64368.9,33773.1,11170.8,35100.7,1661.5,14075.9,19911.4,654497.5,51494.6,131942.7,53955.2,23373.4,16483.7,50287.7,165.03
Florida,2011,2,19012729,10.4,15145029.0,9273675.0,8300964.0,972711.0,10.5,767620.5,64869,5735,50401,762287.2,33508.8,28826.7,6051.0,13230.9,33842.9,21231.2,9289.1,37594.2,15474.5,10163.4,75998.9,101636.9,64927.7,33641.8,10301.0,35605.3,1860.1,14374.1,19992.5,660650.3,52216.3,134450.1,54540.7,23594.2,16501.4,50675.6,165.48
Florida,2011,3,19069017,10.03,15191908.0,9269622.0,8325599.0,944023.0,10.2,773748.8,67665,5791,56811,761188.9,34132.6,29253.0,6144.0,13425.1,33163.8,21495.9,9509.4,37827.5,15513.4,10214.7,71671.2,97399.3,65550.7,33178.3,10774.8,35814.8,1801.1,14318.9,20076.4,663789.6,52762.1,135123.8,55012.0,23491.5,16003.7,50745.2,167.47
Florida,2011,4,19130595,9.53,15251704.0,9283461.0,8384377.0,899084.0,9.7,779059.9,68546,5669,54973,767864.2,34666.4,29088.2,6292.0,13247.2,32418.0,21958.2,9408.0,38139.5,15713.9,10414.7,73349.6,99478.2,66089.5,33044.5,10252.4,35961.7,1855.8,14003.5,20172.3,668386.0,53122.0,137415.8,55886.5,23428.3,16834.0,51063.9,168.63
Florida,2012,1,19186130,9.1,15305045.0,9285855.0,8430165.0,855690.0,9.2,783296.3,66207,5540,51716,776063.9,34515.8,29964.2,6475.8,13536.7,31086.5,21386.9,9535.8,40832.5,15730.7,10451.3,73232.3,99414.3,66924.6,32376.7,11372.8,35645.2,1711.4,14258.4,20654.8,676649.6,54183.3,137360.3,57066.5,23359.5,16035.6,54011.5,171.96
Florida,2012,2,19239804,8.87,15353853.0,9298271.0,8466192.0,832079.0,8.9,788471.5,67983,5567,50504,779786.8,34378.7,30075.2,6231.8,13860.4,29457.1,21700.9,9412.1,40914.2,15774.0,10385.2,74442.7,100602.0,67566.4,33267.4,11257.2,36100.7,1680.0,14399.8,20806.6,679184.9,55048.4,138066.3,57527.5,23469.3,16403.3,53662.5,176.05
Florida,2012,3,19302344,8.53,15405865.0,9323499.0,8514524.0,808975.0,8.7,786468.9,65214,5488,55753,790207.7,35094.5,29972.9,6938.6,14076.6,28495.4,22107.2,9298.0,42201.2,15891.4,10467.5,74313.7,100672.6,68010.8,33068.1,12754.1,36830.7,1657.0,14723.5,21004.9,689535.1,55385.3,140302.3,58142.2,23787.1,16850.3,55665.1,179.53
Florida,2012,4,19366414,8.2,15466165.0,9345678.0,8571487.0,774191.0,8.3,818047.6,72592,5869,55175,792125.4,35665.0,30528.4,6897.2,14191.2,28015.0,22489.7,9339.2,42272.4,15904.2,10418.5,74556.0,100878.7,68889.2,32476.2,12679.8,37371.0,2099.2,14881.3,21418.8,691246.7,55037.4,140059.0,58835.8,23906.5,15930.9,55634.3,183.17
Florida,2013,1,19419644,7.93,15519960.0,9350682.0,8599891.0,750791.0,8.0,784880.0,71330,5855,51365,808193.1,35174.0,30398.8,6438.5,13415.3,27181.7,22896.1,9456.7,43577.9,15893.4,10340.6,75659.5,101893.5,69549.7,35134.8,12478.9,38421.4,1730.7,15525.3,21315.3,706299.6,56642.0,144295.5,61289.1,24917.0,17230.2,57652.1,189.02
Florida,2013,2,19473332,7.63,15565449.0,9362568.0,8637691.0,724877.0,7.7,791103.5,68368,5846,50678,811801.4,35757.2,30644.2,6419.8,13222.5,27190.0,23399.3,9468.8,44156.0,15789.5,10326.5,75852.4,101968.4,69667.0,35617.4,12717.9,39397.7,1746.6,15998.4,21630.1,709833.0,56171.4,145096.6,61220.1,25700.5,16560.5,57448.8,195.15
Florida,2013,3,19542142,7.4,15618958.0,9395215.0,8692266.0,702949.0,7.5,797988.9,70229,5775,56545,823664.7,36023.5,31241.9,6582.7,13620.9,28325.0,24115.4,9501.9,45224.1,15512.7,10315.0,75947.4,101775.1,70091.5,35923.0,12507.1,40246.0,1721.0,16130.6,21934.4,721889.7,56881.9,148526.8,62638.2,26698.8,16124.5,58076.6,200.54
Florida,2013,4,19619007,7.1,15688936.0,9400037.0,8725170.0,674867.0,7.2,804443.9,72297,5889,56819,835059.8,36545.5,31774.0,5992.1,13757.3,29711.6,25211.5,9590.4,46445.3,15814.6,10370.3,76529.0,102713.9,70511.3,35613.5,13132.7,41560.9,1481.5,16349.5,22395.7,732345.9,58043.6,149354.1,63242.9,28288.6,16018.2,58886.7,205.31
Florida,2014,1,19687494,6.83,15753126.0,9439748.0,8786297.0,653451.0,6.9,822886.5,73338,5888,52542,837828.7,35907.5,32141.4,6792.8,14173.6,31799.5,25172.6,9684.7,46585.6,15871.5,10341.6,77115.9,103329.0,70585.9,35451.0,13611.5,40338.1,1389.9,15165.5,22640.1,734499.7,58067.1,148774.3,63857.3,27601.8,16958.0,58139.7,207.36
Florida,2014,2,19754858,6.6,15812531.0,9482272.0,8846933.0,635339.0,6.7,842313.7,74850,6320,52423,853102.4,36612.4,32736.5,6755.4,14531.0,33444.3,25564.3,9851.2,49143.5,16117.2,10207.1,77405.6,103730.0,71679.7,35406.0,13006.2,41185.1,1275.5,15620.7,23293.9,749372.5,59209.9,150915.0,65207.2,28928.3,16937.4,59253.9,210.65
Florida,2014,3,19838824,6.3,15875752.0,9507376.0,8896727.0,610649.0,6.4,855898.2,74852,6021,57429,868020.8,37481.5,33265.1,6309.4,14583.5,35216.8,26490.3,9901.1,49054.9,16375.3,10147.7,76860.2,103383.2,73152.6,35718.4,12545.1,42992.6,1146.9,16502.2,23869.2,764637.6,61057.9,153448.5,66420.9,29662.8,16870.1,61940.3,214.16
Florida,2014,4,19932071,6.03,15959983.0,9539244.0,8952700.0,586544.0,6.1,873042.9,73812,5961,57597,881498.6,38208.7,33771.6,5954.3,14555.6,36540.8,26564.7,9925.4,49536.0,16668.4,10153.7,77991.0,104813.0,73967.2,36178.2,13356.8,43837.2,995.5,17272.5,24211.5,776685.5,61970.6,154899.2,66811.5,30480.1,17368.0,64117.4,219.5
Florida,2015,1,20014436,5.83,16035934.0,9547419.0,8985862.0,561557.0,5.9,890419.0,83466,6573,53760,896019.7,39850.8,34111.2,7183.2,14253.4,38229.9,26583.4,9720.5,52373.5,17182.4,10201.7,77483.8,104867.8,75813.3,36214.9,14164.5,45460.5,838.2,18877.1,24520.3,791151.8,62148.3,158066.5,68439.4,29606.7,16498.7,63658.0,225.28
Florida,2015,2,20096944,5.6,16104021.0,9569380.0,9023183.0,546197.0,5.7,902353.3,78366,6184,52947,913439.6,40506.6,34488.9,6714.3,15074.7,39617.5,27266.6,9863.3,54089.8,17391.4,10199.6,78596.2,106187.3,76640.5,37063.6,13465.7,47661.5,923.1,20394.9,24899.5,807252.3,63843.1,160874.7,68801.0,30101.5,17097.7,65525.0,229.61
Florida,2015,3,20193335,5.4,16179406.0,9594674.0,9070599.0,524075.0,5.5,910074.5,79940,6299,59367,926391.1,41543.3,35243.9,6685.2,14694.4,40881.5,27829.6,9896.9,52519.8,17546.7,10118.9,77153.5,104819.1,77747.3,37766.3,13944.4,48925.6,963.2,21096.0,25009.8,821572.0,65041.3,164891.4,70382.8,31419.0,17880.9,66135.1,234.79
Florida,2015,4,20296239,5.17,16270031.0,9632214.0,9127220.0,504994.0,5.2,918955.1,79600,6012,58195,938006.9,42330.5,35709.7,7114.6,15186.0,42712.1,28276.8,10165.6,52540.5,17671.0,10057.6,79138.5,106867.1,78714.1,39010.9,13505.3,48758.4,940.1,20481.6,25396.9,831139.7,65733.3,166633.0,71001.6,31672.1,17113.4,66901.6,240.46
Florida,2016,1,20390308,5.0,16354677.0,9696667.0,9206659.0,490008.0,5.1,921364.3,83477,6267,54679,942044.8,43237.3,36542.7,6035.6,15228.8,44308.6,28875.7,10140.2,52140.8,17798.4,10836.3,77173.1,105807.8,79488.6,39429.3,13629.2,49189.0,927.0,20313.2,25438.6,836237.0,66764.5,167925.8,71879.7,31430.2,16604.9,65896.3,245.53
Florida,2016,2,20484318,4.9,16434541.0,9742453.0,9265848.0,476605.0,4.9,930598.8,82009,6073,53790,958225.5,43742.4,37111.2,6133.5,15340.8,46447.4,28858.7,10498.1,53053.8,17863.0,11073.8,81193.6,110130.4,80982.4,39467.1,13959.4,48577.9,1009.9,19719.2,25943.4,848095.1,67163.8,171000.2,73328.7,32245.7,16724.9,65364.4,251.28
Florida,2016,3,20579499,4.9,16518124.0,9803758.0,9325400.0,478358.0,4.9,945176.7,90060,6359,58819,973729.6,44824.1,37588.9,6314.5,15211.5,48797.2,29842.3,10520.9,55704.1,18072.4,11254.6,81441.6,110768.6,81831.6,40633.5,14281.4,49380.3,1077.5,19538.0,26412.5,862961.0,67805.4,171773.5,74999.9,32445.0,16706.1,66653.0,258.14
Florida,2016,4,20668773,4.83,16600328.0,9860520.0,9378734.0,481786.0,4.9,958802.7,87875,5912,57734,984003.5,45292.0,38602.9,6380.4,16098.7,50272.1,29808.5,10574.8,58136.0,18241.0,11357.8,80137.1,109735.9,83275.0,40643.8,14996.7,48747.0,1165.7,18938.5,26517.1,874267.6,68323.8,173483.5,75444.7,32993.7,16633.2,66686.7,263.0
