State,Year,Total Population,White Alone,Black Alone,American Indian or Alaskan Native,Asian Alone,Hawaiian or Pacific Islander Alone,Two or More Races,Not Hispanic,Hispanic,Pop_Youth,Pop_Working,Pop_Senior,Age_Median,Population,Lawful_Permanent_Residents,Nonimmigrants,Naturalizations,Refugees,Asylees,Lawful_Permanent_Residents_Per_Million,Nonimmigrants_Per_Million,Naturalizations_Per_Million,Refugees_Per_Million,Asylees_Per_Million
Washington,2014,7057531.0,5690882.0,283279.0,134645.0,580419.0,49767.0,318539.0,6204833.0,852698.0,,,,,7054655.0,22710.0,1141460.0,12250.0,2480.0,320.0,3219.151,161801.817,1735.875,351.966,45.077
Washington,2015,7167287.0,5747731.0,291207.0,137384.0,608922.0,51828.0,330215.0,6288064.0,879223.0,,,,,7163657.0,24770.0,1174100.0,14340.0,2620.0,590.0,3457.033,163896.038,2001.91,365.875,82.919
Washington,2016,7299961.0,5822597.0,301086.0,140443.0,638455.0,54097.0,343283.0,6386897.0,913064.0,,,,,7294771.0,27300.0,1225590.0,21660.0,3230.0,600.0,3742.955,168009.798,2968.565,442.783,82.251
Washington,2017,7427951.0,5887650.0,311758.0,143901.0,671670.0,56071.0,356901.0,6483240.0,944711.0,,,,,7423362.0,27360.0,1364520.0,16030.0,2920.0,670.0,3686.066,183814.288,2159.399,393.353,90.525
Washington,2018,7526793.0,5929223.0,322071.0,146290.0,702527.0,57777.0,368905.0,6555579.0,971214.0,,,,,7523869.0,26030.0,1508850.0,14750.0,1540.0,840.0,3459.523,200541.902,1959.763,204.283,111.246
Washington,2019,7614024.0,5964226.0,331509.0,148178.0,729942.0,59646.0,380523.0,6612935.0,1001089.0,,,,,7614893.0,25570.0,1520810.0,18510.0,1950.0,850.0,3357.894,199715.479,2430.763,255.421,111.755
Washington,2020,7727209.0,6023055.0,342339.0,151265.0,754101.0,61743.0,394706.0,6661581.0,1065628.0,1697420.0,4809842.0,1219947.0,37.86,7727209.0,21550.0,625320.0,15970.0,1120.0,520.0,2788.717,80923.785,2066.594,144.425,67.295
Washington,2021,7743760.0,6001706.0,348698.0,152870.0,774704.0,63532.0,402250.0,6655173.0,1088587.0,1682115.0,4799502.0,1262143.0,38.21,7743760.0,22150.0,243100.0,19510.0,480.0,320.0,2859.722,31393.406,2519.577,61.985,41.453
Washington,2022,7794123.0,5986135.0,358315.0,155209.0,816273.0,66379.0,411812.0,6677536.0,1116587.0,1667255.0,4826868.0,1300000.0,38.29,7794123.0,31840.0,829310.0,31040.0,1240.0,640.0,4084.488,106401.708,3982.616,159.479,81.985
Washington,2023,7857320.0,5977750.0,368198.0,158679.0,861582.0,69456.0,421655.0,6704572.0,1152748.0,1656959.0,4861052.0,1339309.0,38.42,7857320.0,32190.0,1462060.0,26280.0,2440.0,480.0,4096.562,186075.787,3344.27,310.411,61.09
Washington,2024,7958180.0,5997386.0,380439.0,163476.0,911228.0,72852.0,432799.0,6763659.0,1194521.0,1655037.0,4923554.0,1379589.0,38.53,,,,,,,,,,,
West Virginia,2005,1820492.0,1726255.0,59437.0,3851.0,11186.0,453.0,19310.0,1802919.0,17573.0,,,,,,,,,,,,,,,
West Virginia,2006,1827912.0,1730899.0,60562.0,3895.0,11621.0,479.0,20456.0,1808884.0,19028.0,,,,,,,,,,,,,,,
West Virginia,2007,1834052.0,1734522.0,61393.0,3948.0,11925.0,476.0,21788.0,1813906.0,20146.0,,,,,,,,,,,,,,,
West Virginia,2008,1840310.0,1738166.0,62258.0,4032.0,12118.0,510.0,23226.0,1819095.0,21215.0,,,,,,,,,,,,,,,
West Virginia,2009,1847775.0,1742732.0,63417.0,4052.0,12591.0,451.0,24532.0,1825731.0,22044.0,,,,,,,,,,,,,,,
West Virginia,2010,1854265.0,1747396.0,63978.0,3991.0,12729.0,480.0,25691.0,1831900.0,22365.0,,,,,,,,,,,,,,,
West Virginia,2011,1856606.0,1747171.0,64495.0,4092.0,13629.0,528.0,26691.0,1832768.0,23838.0,,,,,,,,,,,,,,,
West Virginia,2012,1857446.0,1746239.0,64776.0,4207.0,14123.0,524.0,27577.0,1832666.0,24780.0,,,,,,,,,,,,,,,
West Virginia,2013,1854768.0,1741739.0,65236.0,4276.0,14455.0,519.0,28543.0,1829032.0,25736.0,,,,,1853914.0,760.0,17590.0,440.0,30.0,30.0,409.944,9488.035,238.954,13.485,17.8
West Virginia,2014,1850569.0,1736166.0,65357.0,4328.0,14874.0,511.0,29333.0,1823791.0,26778.0,,,,,1849489.0,780.0,19230.0,420.0,30.0,20.0,423.36,10396.385,224.386,15.139,9.192
West Virginia,2015,1843332.0,1727713.0,65348.0,4397.0,15168.0,507.0,30199.0,1815639.0,27693.0,,,,,1842050.0,790.0,20490.0,500.0,30.0,10.0,426.699,11125.648,271.98,16.829,5.972
West Virginia,2016,1832435.0,1715934.0,65108.0,4452.0,15547.0,525.0,30869.0,1803855.0,28580.0,,,,,1831023.0,930.0,21850.0,500.0,30.0,10.0,506.821,11933.22,270.341,13.654,5.461
West Virginia,2017,1818683.0,1701926.0,64808.0,4468.0,15371.0,539.0,31571.0,1789521.0,29162.0,,,,,1817004.0,780.0,23580.0,560.0,10.0,10.0,427.077,12978.507,308.2,7.155,3.852
West Virginia,2018,1805953.0,1688805.0,64605.0,4478.0,15158.0,524.0,32383.0,1775872.0,30081.0,,,,,1804291.0,680.0,24360.0,570.0,0.0,10.0,374.108,13503.365,317.576,0.0,6.097
West Virginia,2019,1795263.0,1677154.0,64688.0,4559.0,15325.0,538.0,32999.0,1764111.0,31152.0,,,,,1792147.0,820.0,38130.0,490.0,0.0,10.0,455.878,21278.388,274.531,0.0,3.906
West Virginia,2020,1791646.0,1670459.0,66468.0,4636.0,15334.0,529.0,34220.0,1756767.0,34879.0,362212.0,1064895.0,364539.0,42.69,1791646.0,550.0,11770.0,320.0,0.0,10.0,305.306,6569.378,177.49,0.0,4.465
West Virginia,2021,1785618.0,1662157.0,66807.0,4760.0,15764.0,522.0,35608.0,1749395.0,36223.0,358501.0,1057401.0,369716.0,42.73,1785618.0,490.0,8210.0,490.0,0.0,0.0,276.655,4595.048,272.175,0.0,0.0
West Virginia,2022,1774122.0,1648687.0,66905.0,4977.0,16139.0,535.0,36879.0,1736133.0,37989.0,354772.0,1045436.0,373914.0,42.81,1774122.0,810.0,17230.0,660.0,10.0,10.0,458.819,9710.719,372.015,7.328,5.073
West Virginia,2023,1770495.0,1642468.0,67598.0,5134.0,16811.0,566.0,37918.0,1730278.0,40217.0,351869.0,1037988.0,380638.0,42.89,1770495.0,770.0,23550.0,570.0,0.0,10.0,435.471,13302.495,320.249,0.0,4.519
West Virginia,2024,1769979.0,1638139.0,68826.0,5370.0,17777.0,632.0,39235.0,1727387.0,42592.0,348364.0,1034169.0,387446.0,42.96,,,,,,,,,,,
Wisconsin,2005,5546166.0,4969387.0,339638.0,54053.0,112812.0,2179.0,68097.0,5280645.0,265521.0,,,,,,,,,,,,,,,
Wisconsin,2006,5577655.0,4985569.0,345509.0,55182.0,116862.0,2296.0,72237.0,5296994.0,280661.0,,,,,,,,,,,,,,,
Wisconsin,2007,5610775.0,5002847.0,351506.0,56594.0,120879.0,2356.0,76593.0,5314525.0,296250.0,,,,,,,,,,,,,,,
Wisconsin,2008,5640996.0,5017423.0,357415.0,57734.0,125054.0,2438.0,80932.0,5330080.0,310916.0,,,,,,,,,,,,,,,
Wisconsin,2009,5669264.0,5030324.0,363022.0,58819.0,129070.0,2562.0,85467.0,5343585.0,325679.0,,,,,,,,,,,,,,,
Wisconsin,2010,5690538.0,5037561.0,367725.0,60403.0,132830.0,2522.0,89497.0,5352652.0,337886.0,,,,,,,,,,,,,,,
Wisconsin,2011,5705840.0,5039421.0,371437.0,61518.0,137844.0,2593.0,93027.0,5359699.0,346141.0,,,,,,,,,,,,,,,
Wisconsin,2012,5720825.0,5041821.0,374256.0,62543.0,143063.0,2683.0,96459.0,5365775.0,355050.0,,,,,,,,,,,,,,,
Wisconsin,2013,5738012.0,5045327.0,376639.0,63503.0,149852.0,2744.0,99947.0,5374921.0,363091.0,,,,,5736754.0,5920.0,157130.0,4530.0,940.0,50.0,1031.594,27389.705,789.994,164.204,9.239
Wisconsin,2014,5753199.0,5046698.0,379706.0,64374.0,155972.0,2881.0,103568.0,5382449.0,370750.0,,,,,5751525.0,6000.0,165410.0,3770.0,1130.0,20.0,1042.68,28760.025,655.478,196.296,3.825
Wisconsin,2015,5762927.0,5043214.0,382116.0,65329.0,162116.0,2961.0,107191.0,5383874.0,379053.0,,,,,5760940.0,6660.0,178070.0,3740.0,1420.0,30.0,1155.193,30910.233,648.852,245.62,5.207
Wisconsin,2016,5775170.0,5042789.0,384616.0,66365.0,167705.0,3096.0,110599.0,5386537.0,388633.0,,,,,5772628.0,7110.0,190160.0,3830.0,1690.0,40.0,1231.848,32940.976,662.61,292.934,7.622
Wisconsin,2017,5793147.0,5047334.0,387893.0,67383.0,172967.0,3256.0,114314.0,5394903.0,398244.0,,,,,5790186.0,6680.0,208650.0,3170.0,940.0,90.0,1153.849,36035.285,546.615,162.689,14.68
Wisconsin,2018,5809319.0,5053351.0,390792.0,68350.0,175568.0,3331.0,117927.0,5398833.0,410486.0,,,,,5807406.0,7430.0,221710.0,4720.0,400.0,110.0,1279.917,38176.597,811.894,69.566,18.597
Wisconsin,2019,5824581.0,5058070.0,392565.0,69265.0,179818.0,3464.0,121399.0,5406292.0,418289.0,,,,,5822434.0,7140.0,225040.0,5690.0,600.0,230.0,1225.948,38650.159,977.598,102.363,39.159
Wisconsin,2020,5897375.0,5120663.0,392593.0,71132.0,184090.0,3528.0,125369.0,5448540.0,448835.0,1290799.0,3573422.0,1033154.0,39.87,5897375.0,4530.0,89800.0,3560.0,250.0,200.0,767.291,15226.775,602.98,42.392,33.235
Wisconsin,2021,5881608.0,5101375.0,390620.0,71415.0,186075.0,3549.0,128574.0,5424824.0,456784.0,1275717.0,3545159.0,1060732.0,40.19,5881608.0,5030.0,49930.0,5030.0,370.0,140.0,854.358,8489.005,855.038,63.078,24.483
Wisconsin,2022,5903975.0,5109228.0,391835.0,72335.0,194548.0,3621.0,132408.0,5434418.0,469557.0,1263371.0,3546132.0,1094472.0,40.32,5903975.0,6110.0,131340.0,6130.0,650.0,140.0,1034.727,22245.352,1037.437,109.248,22.866
Wisconsin,2023,5930405.0,5120365.0,394838.0,73227.0,201764.0,3695.0,136516.0,5446190.0,484215.0,1253259.0,3546051.0,1131095.0,40.48,5930405.0,6820.0,178150.0,5210.0,1390.0,80.0,1149.669,30040.444,878.018,234.891,12.815
Wisconsin,2024,5960975.0,5132525.0,399186.0,74341.0,210750.0,3782.0,140391.0,5460706.0,500269.0,1240999.0,3551243.0,1168733.0,40.63,,,,,,,,,,,
Wyoming,2005,514157.0,485347.0,4574.0,12609.0,3630.0,433.0,7564.0,475579.0,38578.0,,,,,,,,,,,,,,,
Wyoming,2006,522667.0,492607.0,4671.0,13064.0,3878.0,481.0,7966.0,482234.0,40433.0,,,,,,,,,,,,,,,
Wyoming,2007,534876.0,503310.0,4945.0,13562.0,4030.0,495.0,8534.0,491854.0,43022.0,,,,,,,,,,,,,,,
Wyoming,2008,546043.0,513386.0,4914.0,13966.0,4255.0,503.0,9019.0,500094.0,45949.0,,,,,,,,,,,,,,,
Wyoming,2009,559851.0,525475.0,5402.0,14304.0,4596.0,503.0,9571.0,511082.0,48769.0,,,,,,,,,,,,,,,
Wyoming,2010,564531.0,529786.0,5182.0,14471.0,4723.0,518.0,9851.0,514003.0,50528.0,,,,,,,,,,,,,,,
Wyoming,2011,567491.0,531726.0,5457.0,14833.0,4849.0,493.0,10133.0,515892.0,51599.0,,,,,,,,,,,,,,,
Wyoming,2012,576656.0,537482.0,7607.0,15260.0,5279.0,539.0,10489.0,522474.0,54182.0,,,,,,,,,,,,,,,
Wyoming,2013,582620.0,541629.0,8505.0,15594.0,5466.0,546.0,10880.0,527066.0,55554.0,,,,,582122.0,520.0,22860.0,240.0,0.0,10.0,896.719,39263.247,415.72,0.0,10.307
Wyoming,2014,583159.0,542282.0,7754.0,15903.0,5467.0,561.0,11192.0,526733.0,56426.0,,,,,582531.0,410.0,24840.0,220.0,0.0,10.0,710.692,42643.224,372.512,0.0,8.583
Wyoming,2015,586389.0,545080.0,7300.0,16051.0,5699.0,597.0,11662.0,528974.0,57415.0,,,,,585613.0,540.0,26310.0,260.0,0.0,0.0,920.403,44920.451,438.856,0.0,0.0
Wyoming,2016,585243.0,543522.0,7231.0,16119.0,5914.0,616.0,11841.0,527037.0,58206.0,,,,,584215.0,460.0,27940.0,230.0,0.0,0.0,790.805,47828.282,398.826,0.0,0.0
Wyoming,2017,579994.0,537910.0,7172.0,16098.0,6209.0,580.0,12025.0,521748.0,58246.0,,,,,578931.0,440.0,31340.0,250.0,0.0,10.0,766.931,54139.44,426.648,0.0,8.637
Wyoming,2018,579054.0,536202.0,7133.0,16285.0,6471.0,575.0,12388.0,520313.0,58741.0,,,,,577601.0,410.0,31420.0,260.0,0.0,10.0,708.101,54395.681,443.213,0.0,8.656
Wyoming,2019,580116.0,536852.0,7114.0,16262.0,6421.0,598.0,12869.0,520601.0,59515.0,,,,,578759.0,410.0,31970.0,330.0,0.0,10.0,708.412,55237.154,570.186,0.0,17.278
Wyoming,2020,577681.0,534309.0,7011.0,16171.0,6296.0,598.0,13296.0,518276.0,59405.0,133823.0,343100.0,100758.0,38.65,577681.0,240.0,12090.0,210.0,0.0,0.0,417.185,20935.43,360.06,0.0,0.0
Wyoming,2021,579636.0,535778.0,7001.0,16214.0,6308.0,585.0,13750.0,518979.0,60657.0,132504.0,342622.0,104510.0,38.97,579636.0,280.0,5830.0,230.0,0.0,0.0,483.062,10052.861,391.625,0.0,0.0
Wyoming,2022,581978.0,537284.0,7127.0,16236.0,6674.0,611.0,14046.0,520137.0,61841.0,131123.0,342684.0,108171.0,39.29,581978.0,360.0,17480.0,300.0,0.0,0.0,613.425,30032.063,512.047,0.0,0.0
Wyoming,2023,585067.0,539456.0,7115.0,16413.0,7091.0,655.0,14337.0,521762.0,63305.0,129796.0,343198.0,112073.0,39.64,585067.0,400.0,25130.0,330.0,0.0,10.0,675.136,42955.764,569.166,0.0,8.546
Wyoming,2024,587618.0,540996.0,7223.0,16501.0,7464.0,661.0,14773.0,522590.0,65028.0,127992.0,343958.0,115668.0,39.91,,,,,,,,,,,
